ID,title_text,source_url
54017,"Denunciar al maestro, enjuiciar a la escuela",https://www.revistaanfibia.com/denunciar-al-maestro-enjuiciar-a-la-escuela/
54033,Fotolibros para salvar el lenguaje,https://www.revistaanfibia.com/fotolibros-para-salvar-el-lenguaje/
54125,Todos los fuegos de un tiempo,https://www.revistaanfibia.com/todos-los-fuegos-de-un-tiempo/
54204,La hija imperfecta,https://www.revistaanfibia.com/la-hija-imperfecta/
54187,"La lucha es en el campus, el claustro y el pasillo",https://www.revistaanfibia.com/la-lucha-es-en-el-campus-el-claustro-y-el-pasillo/
54237,Galeano amaba reír,https://www.revistaanfibia.com/galeano-amaba-reir/
54409,No hay nada más solitario que un tenista,https://www.revistaanfibia.com/no-hay-nada-mas-solitario-que-un-tenista/
54473,Escenas de transversalidad política,https://www.revistaanfibia.com/escenas-de-transversalidad-politica/
54490,Romper el pacto de silencio,https://www.revistaanfibia.com/romper-el-silencio/
54520,La posibilidad de una isla,https://www.revistaanfibia.com/la-posibilidad-de-una-isla/
54586,Hacete preñar,https://www.revistaanfibia.com/hacete-prenar/
54589,Todo sobre tus células madre,https://www.revistaanfibia.com/todo-sobre-tus-celulas-madre/
54784,Auriculares para pensar,https://www.revistaanfibia.com/auriculares-para-pensar/
54847,Calamaro: una playlist de mil horas,https://www.revistaanfibia.com/calamaro-una-playlist-de-mil-horas/
54883,Campusano: el cineasta bruto,https://www.revistaanfibia.com/campusano-el-cineasta-bruto/
54938,"Macri-Carrió, condenados a un destino común",https://www.revistaanfibia.com/macri-carrio-condenados-destino-comun/
54787,"Detrás de toda gran mujer, hay otra gran mujer",https://www.revistaanfibia.com/detras-de-cada-gran-mujer-hay-una-gran-mujer/
55150,La postverdad,https://www.revistaanfibia.com/la-postverdad/
55366,El asado no se come,https://www.revistaanfibia.com/el-asado-es-una-situacion/
55325,"Carne argentina, carne podrida",https://www.revistaanfibia.com/carne-argentina-carne-podrida/
55402,Es difícil ser mujer en Tatooine,https://www.revistaanfibia.com/es-dificil-ser-mujer-en-tatooine/
